obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14
0.18454225104110641,-0.35525493346806203,0.15512586000384082,-0.858807939854199,0.15285697793459052,0.47516846277819214,-0.10927342613369463,-0.4251709170059747,0.9037926781189045,0.08630424736782114,0.2389821252230121,0.15553626698462372,0.5002666635219383,-0.7761508113246683,-0.4061783334113543
0.24218300331635348,-0.21962518497407815,0.07301888154915236,-0.8581393231977313,-0.7396857824324244,0.3381904033297968,0.03860013424895376,-0.4484124831183501,0.8744954891085519,0.12708400570231834,-0.019209650594878315,0.17479526397648204,0.44981636780720474,-0.6315279379820495,-0.6104853597232534
0.16406450704486328,-0.26835607828888725,0.08884027810907504,-0.8056000875528438,-0.36673636487034644,0.38523762874218487,0.3610328431250788,-0.4254326484517362,0.9631772579414346,0.057609100819586284,0.2034156297239813,0.17677352034524563,0.5355090424028703,-0.38618580926713847,-0.46948250660222396
0.2005422590810748,-0.3570598462388993,0.06046515605923876,-0.834911704533815,-0.3484142659775931,0.44852116730369895,-0.08090232577880904,-0.3999478305595751,0.7759514664988978,0.09664720770520982,0.33921566660460434,0.1549571190298824,0.4796340382267467,-0.5333428344896256,-0.3512641142260904
0.2744638679799037,-0.31155718976083524,0.10169140573185374,-0.8785987203497226,-0.11968185928875659,0.3692625900855507,-0.5258239566823599,-0.4137895340605673,0.9747568706990396,0.15882921271025088,0.20245710670161818,0.13655133506740721,0.5016918281775433,-0.9231518042066673,-0.3924725676105349
0.2623190041144396,-0.39774693478780326,0.2248418306839171,-0.8915712559253888,0.10770316371084772,0.49336137174836087,0.031766330444365276,-0.4313105801061847,0.9876398160745692,0.12060341237150152,0.2691430953368037,0.0773194435971733,0.5478557410554359,-0.8835682844773621,-0.24514187794805622
0.12820041213991273,-0.4609184370109012,0.22791284675971588,-0.8829549111365437,0.01995804483531034,0.538228341976878,-0.548799093633348,-0.3664710675958882,0.983421376281636,0.03742711026374834,0.19686020827973943,0.12185550414211105,0.468648197066329,-1.1273590603002612,-0.33767403910229793
0.28387295288208614,-0.4692642473596877,0.3633641591676827,-1.0049320792849565,-0.11546197211807273,0.6193072780423499,-0.5155648681754443,-0.4967789438489262,1.1073608002096076,-0.005562360963767652,0.1637183940440146,0.03628418160019511,0.5424727410857559,-0.953717117260953,-0.18971197095011794
0.0589254777913855,-0.5315260876737966,0.36422397430838305,-0.9426871348358694,0.39823792878231734,0.6851827216174026,-0.2784887627652283,-0.5232253820175374,1.019962362187258,0.0489535037641482,0.4915285482980657,0.08518011936396153,0.4727851284467642,-0.9993150009427663,-0.22948541880939155
0.13899055464737742,-0.5177598073846519,0.3879598461196084,-0.8268195164236347,0.5186654636239485,0.680087285481347,-0.6169142255732959,-0.5561765481861796,1.1330652857634749,0.08954938902243957,0.40015882548527365,0.06510867918524293,0.4765067714429162,-1.0830494024189568,-0.16895026544273511
